Epoch:9999, train: RMSE=0.01824279170240578, R2=0.9744914174079895, MAE=0.010894146747887135
test: RMSE=0.020849583076353262, R2=0.966019868850708, MAE=0.01323702558875084
Epoch:9999, train: RMSE=0.0182867897409717, R2=0.974479079246521, MAE=0.010729166679084301
test: RMSE=0.019146216771464913, R2=0.9708738327026367, MAE=0.011675612069666386
Epoch:9999, train: RMSE=0.017593607111205778, R2=0.9758894443511963, MAE=0.010551998391747475
test: RMSE=0.02057631580599363, R2=0.9688417315483093, MAE=0.013084743171930313
Epoch:9999, train: RMSE=0.017356774466101163, R2=0.9773711562156677, MAE=0.010685350745916367
test: RMSE=0.021587827845864976, R2=0.9599382281303406, MAE=0.013288307003676891
Epoch:9999, train: RMSE=0.01835935841848761, R2=0.973976194858551, MAE=0.011057640425860882
test: RMSE=0.01806646424361535, R2=0.975263237953186, MAE=0.011885786429047585
0.0199 0.0019
0.9681 0.0082
0.0125 0.0009
